date,store_name,machine_number,machine_name,games,diff,bb,rb,art,total_rate,bb_rate,rb_rate,art_rate,graph_max,graph_min,graph_drawdown,graph_points
2026-08-19,楽園大宮店,3178,スーパーリオエース2,1820,-142,0,10,13,79.1,,182.0,140.0,,,,
2026-08-19,楽園大宮店,3179,スーパーリオエース2,667,-904,0,0,1,667.0,,,667.0,,,,
2026-08-19,楽園大宮店,3180,スーパーリオエース2,1874,-1238,0,3,7,187.4,,624.7,267.7,,,,
2026-08-19,楽園大宮店,3181,スーパーリオエース2,912,-714,0,2,4,152.0,,456.0,228.0,,,,
2026-08-19,楽園大宮店,3182,スーパーリオエース2,1425,953,0,14,20,41.9,,101.8,71.2,,,,
2026-08-19,楽園大宮店,3183,スーパーリオエース2,467,-476,0,1,2,155.7,,467.0,233.5,,,,
2026-08-19,楽園大宮店,3184,スーパーリオエース2,1067,-1285,0,1,3,266.8,,1067.0,355.7,,,,
2026-08-19,楽園大宮店,3185,スーパーリオエース2,713,-571,0,1,4,142.6,,713.0,178.2,,,,
2026-08-19,楽園大宮店,3186,スーパーリオエース2,2128,381,0,16,17,64.5,,133.0,125.2,,,,
2026-08-19,楽園大宮店,3187,タクトオーパス デスティニー,1930,-1142,0,6,7,148.5,,321.7,275.7,,,,
2026-08-19,楽園大宮店,3188,タクトオーパス デスティニー,2178,-476,0,10,6,136.1,,217.8,363.0,,,,
2026-08-19,楽園大宮店,3189,タクトオーパス デスティニー,4431,-3285,0,14,14,158.2,,316.5,316.5,,,,
2026-08-19,楽園大宮店,3190,虚構推理,3073,667,0,5,23,109.8,,614.6,133.6,,,,
2026-08-19,楽園大宮店,3191,虚構推理,2315,-1571,0,4,9,178.1,,578.8,257.2,,,,
2026-08-19,楽園大宮店,3192,虚構推理,1953,-1428,0,2,11,150.2,,976.5,177.5,,,,
2026-08-19,楽園大宮店,3193,ToLOVEるダークネス,3602,-571,23,0,10,109.2,156.6,,360.2,,,,
2026-08-19,楽園大宮店,3194,ToLOVEるダークネス,427,-619,1,0,1,213.5,427.0,,427.0,,,,
2026-08-19,楽園大宮店,3195,ToLOVEるダークネス,3852,6429,37,0,12,78.6,104.1,,321.0,,,,
2026-08-19,楽園大宮店,3196,ワールドダイスター,6787,-1285,0,46,18,106.0,,147.5,377.1,,,,
2026-08-19,楽園大宮店,3197,ワールドダイスター,6758,1429,0,44,12,120.7,,153.6,563.2,,,,
2026-08-19,楽園大宮店,3198,ワールドダイスター,7732,-904,0,44,18,124.7,,175.7,429.6,,,,
2026-08-19,楽園大宮店,3199,ワールドダイスター,7944,-4809,0,50,21,111.9,,158.9,378.3,,,,
2026-08-19,楽園大宮店,3200,ワールドダイスター,6366,-4095,0,35,12,135.4,,181.9,530.5,,,,
2026-08-19,楽園大宮店,3201,ワールドダイスター,6650,2715,0,43,17,110.8,,154.7,391.2,,,,
2026-08-19,楽園大宮店,3202,アズールレーン THE ANIMATION,3626,-1333,0,17,23,90.7,,213.3,157.7,,,,
2026-08-19,楽園大宮店,3203,アズールレーン THE ANIMATION,0,0,0,0,0,,,,,,,,
2026-08-19,楽園大宮店,3204,アズールレーン THE ANIMATION,4584,-1238,0,22,10,143.2,,208.4,458.4,,,,
2026-08-19,楽園大宮店,3205,ヨルムンガンド,641,-762,0,0,1,641.0,,,641.0,,,,
2026-08-19,楽園大宮店,3206,ヨルムンガンド,676,-904,0,0,1,676.0,,,676.0,,,,
2026-08-19,楽園大宮店,3207,ヨルムンガンド,1606,-1762,0,0,3,535.3,,,535.3,,,,
2026-08-19,楽園大宮店,3208,ラブ嬢3～Wご指名はいかがですか?～,2543,-904,0,7,10,149.6,,363.3,254.3,,,,
2026-08-19,楽園大宮店,3209,ラブ嬢3～Wご指名はいかがですか?～,2921,-238,0,9,16,116.8,,324.6,182.6,,,,
2026-08-19,楽園大宮店,3210,邪神ちゃんドロップキック,8453,-5095,0,10,28,222.4,,845.3,301.9,,,,
2026-08-19,楽園大宮店,3211,邪神ちゃんドロップキック,8815,4762,0,24,33,154.6,,367.3,267.1,,,,
2026-08-19,楽園大宮店,3212,邪神ちゃんドロップキック,7326,-4571,0,8,19,271.3,,915.8,385.6,,,,
2026-08-19,楽園大宮店,3213,邪神ちゃんドロップキック,8417,1096,0,16,27,195.7,,526.1,311.7,,,,
2026-08-19,楽園大宮店,3214,邪神ちゃんドロップキック,8438,-3142,0,9,27,234.4,,937.6,312.5,,,,
2026-08-19,楽園大宮店,3215,邪神ちゃんドロップキック,6984,-2381,0,11,27,183.8,,634.9,258.7,,,,
2026-08-19,楽園大宮店,3216,邪神ちゃんドロップキック,7792,-428,0,9,22,251.4,,865.8,354.2,,,,
2026-08-19,楽園大宮店,3217,邪神ちゃんドロップキック,8438,-3047,0,10,29,216.4,,843.8,291.0,,,,
2026-08-19,楽園大宮店,3218,ToLOVEるダークネス TRANCE ver.8.7,3651,-1381,18,0,9,135.2,202.8,,405.7,,,,
2026-08-19,楽園大宮店,3219,ToLOVEるダークネス TRANCE ver.8.7,4529,2143,32,0,13,100.6,141.5,,348.4,,,,
2026-08-19,楽園大宮店,3220,ToLOVEるダークネス TRANCE ver.8.7,2922,-1142,17,0,9,112.4,171.9,,324.7,,,,
2026-08-19,楽園大宮店,3221,ToLOVEるダークネス TRANCE ver.8.7,5669,1000,41,0,19,94.5,138.3,,298.4,,,,
2026-08-19,楽園大宮店,3222,ToLOVEるダークネス TRANCE ver.8.7,3537,-2714,16,0,9,141.5,221.1,,393.0,,,,
2026-08-19,楽園大宮店,3223,バイオハザード RE:3,5866,5572,0,77,72,39.4,,76.2,81.5,,,,
2026-08-19,楽園大宮店,3224,バイオハザード RE:3,489,-476,0,5,2,69.9,,97.8,244.5,,,,
2026-08-19,楽園大宮店,3225,バイオハザード RE:3,1796,1810,0,18,20,47.3,,99.8,89.8,,,,
2026-08-19,楽園大宮店,3226,バイオハザード RE:3,2249,96,0,31,20,44.1,,72.5,112.5,,,,
2026-08-19,楽園大宮店,3227,バイオハザード RE:3,364,96,0,6,4,36.4,,60.7,91.0,,,,
2026-08-19,楽園大宮店,3228,バイオハザード RE:3,2304,-714,0,31,18,47.0,,74.3,128.0,,,,
2026-08-19,楽園大宮店,3229,バイオハザード RE:3,1787,-762,0,18,13,57.6,,99.3,137.5,,,,
2026-08-19,楽園大宮店,3230,バイオハザード RE:3,1841,-2142,0,12,5,108.3,,153.4,368.2,,,,
2026-08-19,楽園大宮店,3231,バイオハザード RE:3,2985,-2428,0,27,15,71.1,,110.6,199.0,,,,
2026-08-19,楽園大宮店,3232,とんでもスキルで異世界放浪メシ,7973,286,0,15,93,73.8,,531.5,85.7,,,,
2026-08-19,楽園大宮店,3233,とんでもスキルで異世界放浪メシ,7912,3048,0,15,95,71.9,,527.5,83.3,,,,
2026-08-19,楽園大宮店,3234,とんでもスキルで異世界放浪メシ,6872,6810,0,11,80,75.5,,624.7,85.9,,,,
2026-08-19,楽園大宮店,3235,とんでもスキルで異世界放浪メシ,5832,-2571,0,10,46,104.1,,583.2,126.8,,,,
2026-08-19,楽園大宮店,3236,とんでもスキルで異世界放浪メシ,7170,-2619,0,16,62,91.9,,448.1,115.6,,,,
2026-08-19,楽園大宮店,3237,攻殻機動隊,3504,-3619,0,11,7,194.7,,318.5,500.6,,,,
2026-08-19,楽園大宮店,3238,攻殻機動隊,7574,-2857,0,24,29,142.9,,315.6,261.2,,,,
2026-08-19,楽園大宮店,3239,攻殻機動隊,3891,-1285,0,12,17,134.2,,324.2,228.9,,,,
2026-08-19,楽園大宮店,3240,攻殻機動隊,5242,-1809,0,16,19,149.8,,327.6,275.9,,,,
2026-08-19,楽園大宮店,3241,攻殻機動隊,3940,7953,0,7,24,127.1,,562.9,164.2,,,,
2026-08-19,楽園大宮店,3242,攻殻機動隊,4438,-190,0,11,21,138.7,,403.5,211.3,,,,
2026-08-19,楽園大宮店,3243,攻殻機動隊,5770,-619,0,20,18,151.8,,288.5,320.6,,,,
2026-08-19,楽園大宮店,3244,攻殻機動隊,4400,1096,0,10,11,209.5,,440.0,400.0,,,,
2026-08-20,楽園大宮店,2001,スマスロ サンダーV,7226,-2285,20,15,0,206.5,361.3,481.7,,,,,
2026-08-20,楽園大宮店,2002,スマスロ サンダーV,5242,-2190,14,6,0,262.1,374.4,873.7,,,,,
2026-08-20,楽園大宮店,2003,スマスロ サンダーV,5723,-142,21,11,0,178.8,272.5,520.3,,,,,
2026-08-20,楽園大宮店,2004,スマスロ サンダーV,6199,-2428,14,17,0,200.0,442.8,364.6,,,,,
2026-08-20,楽園大宮店,2005,スマスロ サンダーV,6977,2191,31,23,0,129.2,225.1,303.3,,,,,
2026-08-20,楽園大宮店,2006,スマスロ サンダーV,6647,-1095,23,9,0,207.7,289.0,738.6,,,,,
2026-08-20,楽園大宮店,2007,スマスロ サンダーV,4569,572,17,12,0,157.6,268.8,380.8,,,,,
2026-08-20,楽園大宮店,2008,スマスロ サンダーV,7667,-2476,21,18,0,196.6,365.1,425.9,,,,,
2026-08-20,楽園大宮店,2009,SHAKE BONUS TRIGGER,6709,-95,18,18,0,186.4,372.7,372.7,,,,,
2026-08-20,楽園大宮店,2010,SHAKE BONUS TRIGGER,4528,-1571,9,11,0,226.4,503.1,411.6,,,,,
2026-08-20,楽園大宮店,2011,SHAKE BONUS TRIGGER,6638,5334,30,12,0,158.0,221.3,553.2,,,,,
2026-08-20,楽園大宮店,2012,SHAKE BONUS TRIGGER,5320,-523,12,20,0,166.2,443.3,266.0,,,,,
2026-08-20,楽園大宮店,2013,SHAKE BONUS TRIGGER,6721,1905,23,19,0,160.0,292.2,353.7,,,,,
2026-08-20,楽園大宮店,2014,ケロット5,5823,286,24,21,0,129.4,242.6,277.3,,,,,
2026-08-20,楽園大宮店,2015,ケロット5,2938,-285,12,5,0,172.8,244.8,587.6,,,,,
2026-08-20,楽園大宮店,2016,ケロット5,6863,477,31,19,0,137.3,221.4,361.2,,,,,
2026-08-20,楽園大宮店,2017,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,6695,143,25,14,0,171.7,267.8,478.2,,,,,
2026-08-20,楽園大宮店,2018,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,3030,-619,9,9,0,168.3,336.7,336.7,,,,,
2026-08-20,楽園大宮店,2019,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,2602,-809,8,4,0,216.8,325.2,650.5,,,,,
2026-08-20,楽園大宮店,2020,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,4897,-2142,12,9,0,233.2,408.1,544.1,,,,,
2026-08-20,楽園大宮店,2021,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,2987,-857,9,6,0,199.1,331.9,497.8,,,,,
2026-08-20,楽園大宮店,2028,スマスロ ハナビ,7414,-1619,22,12,0,218.1,337.0,617.8,,,,,
2026-08-20,楽園大宮店,2029,スマスロ ハナビ,6987,-1333,18,18,0,194.1,388.2,388.2,,,,,
2026-08-20,楽園大宮店,2030,スマスロ ハナビ,7245,-762,22,20,0,172.5,329.3,362.2,,,,,
2026-08-20,楽園大宮店,2031,スマスロ ハナビ,5353,-476,18,11,0,184.6,297.4,486.6,,,,,
2026-08-20,楽園大宮店,2032,スマスロ ハナビ,5887,715,23,13,0,163.5,256.0,452.8,,,,,
2026-08-20,楽園大宮店,2033,スマスロ ハナビ,7432,-238,23,23,0,161.6,323.1,323.1,,,,,
2026-08-20,楽園大宮店,2034,スマスロ ハナビ,6733,1619,26,27,0,127.0,259.0,249.4,,,,,
2026-08-20,楽園大宮店,2035,スマスロ ハナビ,5556,-2666,12,14,0,213.7,463.0,396.9,,,,,
2026-08-20,楽園大宮店,2036,バーサスリヴァイズ,6484,-619,19,19,0,170.6,341.3,341.3,,,,,
2026-08-20,楽園大宮店,2037,バーサスリヴァイズ,5069,-428,13,14,0,187.7,389.9,362.1,,,,,
2026-08-20,楽園大宮店,2038,バーサスリヴァイズ,5113,-762,15,11,0,196.7,340.9,464.8,,,,,
2026-08-20,楽園大宮店,2039,バーサスリヴァイズ,6428,-1666,16,19,0,183.7,401.8,338.3,,,,,
2026-08-20,楽園大宮店,2040,ジャグラーガールズ,8219,1286,33,29,0,132.6,249.1,283.4,,,,,
2026-08-20,楽園大宮店,2041,ジャグラーガールズ,6679,1762,33,21,0,123.7,202.4,318.0,,,,,
2026-08-20,楽園大宮店,2042,ジャグラーガールズ,7063,2048,35,20,0,128.4,201.8,353.1,,,,,
2026-08-20,楽園大宮店,2043,ジャグラーガールズ,6182,-428,24,16,0,154.6,257.6,386.4,,,,,
2026-08-20,楽園大宮店,2044,ジャグラーガールズ,5311,1191,23,21,0,120.7,230.9,252.9,,,,,
2026-08-20,楽園大宮店,2045,ジャグラーガールズ,7202,96,30,21,0,141.2,240.1,343.0,,,,,
2026-08-20,楽園大宮店,2046,ジャグラーガールズ,2838,-762,9,6,0,189.2,315.3,473.0,,,,,
2026-08-20,楽園大宮店,2047,ジャグラーガールズ,7720,858,33,25,0,133.1,233.9,308.8,,,,,
2026-08-20,楽園大宮店,2048,ジャグラーガールズ,4495,-1238,13,13,0,172.9,345.8,345.8,,,,,
2026-08-20,楽園大宮店,2049,ジャグラーガールズ,6679,3096,35,29,0,104.4,190.8,230.3,,,,,
2026-08-20,楽園大宮店,2050,ジャグラーガールズ,7467,1572,31,31,0,120.4,240.9,240.9,,,,,
2026-08-20,楽園大宮店,2051,ファンキージャグラー2,4966,524,23,10,0,150.5,215.9,496.6,,,,,
2026-08-20,楽園大宮店,2052,ファンキージャグラー2,4951,143,18,14,0,154.7,275.1,353.6,,,,,
2026-08-20,楽園大宮店,2053,ファンキージャグラー2,4085,-1000,10,14,0,170.2,408.5,291.8,,,,,
2026-08-20,楽園大宮店,2054,ファンキージャグラー2,8041,-1523,25,25,0,160.8,321.6,321.6,,,,,
2026-08-20,楽園大宮店,2055,ファンキージャグラー2,3484,-142,13,7,0,174.2,268.0,497.7,,,,,
2026-08-20,楽園大宮店,2056,ファンキージャグラー2,3997,238,17,7,0,166.5,235.1,571.0,,,,,
2026-08-20,楽園大宮店,2057,ファンキージャグラー2,6344,2143,31,22,0,119.7,204.6,288.4,,,,,
2026-08-20,楽園大宮店,2058,ファンキージャグラー2,3949,96,16,11,0,146.3,246.8,359.0,,,,,
2026-08-20,楽園大宮店,2059,ファンキージャグラー2,4000,-1190,10,13,0,173.9,400.0,307.7,,,,,
2026-08-20,楽園大宮店,2060,ファンキージャグラー2,4671,191,18,14,0,146.0,259.5,333.6,,,,,
2026-08-20,楽園大宮店,2061,ファンキージャグラー2,6039,2048,30,19,0,123.2,201.3,317.8,,,,,
2026-08-20,楽園大宮店,2062,ファンキージャグラー2,6055,-1190,20,15,0,173.0,302.8,403.7,,,,,
2026-08-20,楽園大宮店,2063,ファンキージャグラー2,4373,-523,14,13,0,162.0,312.4,336.4,,,,,
2026-08-20,楽園大宮店,2064,ファンキージャグラー2,4339,-190,17,9,0,166.9,255.2,482.1,,,,,
2026-08-20,楽園大宮店,2065,ファンキージャグラー2,2198,96,11,2,0,169.1,199.8,1099.0,,,,,
2026-08-20,楽園大宮店,2066,ファンキージャグラー2,4897,-666,15,16,0,158.0,326.5,306.1,,,,,
2026-08-20,楽園大宮店,2067,ファンキージャグラー2,5179,-904,16,15,0,167.1,323.7,345.3,,,,,
2026-08-20,楽園大宮店,2068,ファンキージャグラー2,3191,-2523,3,9,0,265.9,1063.7,354.6,,,,,
2026-08-20,楽園大宮店,2069,ファンキージャグラー2,5013,1381,23,14,0,135.5,218.0,358.1,,,,,
2026-08-20,楽園大宮店,2070,ファンキージャグラー2,6718,-142,26,13,0,172.3,258.4,516.8,,,,,
2026-08-20,楽園大宮店,2071,ファンキージャグラー2,0,0,0,0,0,,,,,,,,
2026-08-20,楽園大宮店,2072,ファンキージャグラー2,6616,1905,33,19,0,127.2,200.5,348.2,,,,,
2026-08-20,楽園大宮店,2073,ファンキージャグラー2,4172,-333,15,10,0,166.9,278.1,417.2,,,,,
2026-08-20,楽園大宮店,2074,ファンキージャグラー2,3783,-285,14,12,0,145.5,270.2,315.2,,,,,
2026-08-20,楽園大宮店,2075,ファンキージャグラー2,5097,-1762,14,15,0,175.8,364.1,339.8,,,,,
2026-08-20,楽園大宮店,2076,ファンキージャグラー2,3699,-619,12,11,0,160.8,308.2,336.3,,,,,
2026-08-20,楽園大宮店,2077,ファンキージャグラー2,4744,1810,24,18,0,113.0,197.7,263.6,,,,,
2026-08-20,楽園大宮店,2078,ファンキージャグラー2,2676,-666,7,7,0,191.1,382.3,382.3,,,,,
2026-08-20,楽園大宮店,2079,ファンキージャグラー2,3826,-666,15,7,0,173.9,255.1,546.6,,,,,
2026-08-20,楽園大宮店,2080,ファンキージャグラー2,4524,1000,22,13,0,129.3,205.6,348.0,,,,,
2026-08-20,楽園大宮店,2081,ファンキージャグラー2,2565,-1381,5,6,0,233.2,513.0,427.5,,,,,
2026-08-20,楽園大宮店,2082,ファンキージャグラー2,6096,-619,19,24,0,141.8,320.8,254.0,,,,,
2026-08-20,楽園大宮店,2083,ファンキージャグラー2,6095,3238,33,24,0,106.9,184.7,254.0,,,,,
2026-08-20,楽園大宮店,2084,ネオアイムジャグラーEX,3599,-238,12,8,0,179.9,299.9,449.9,,,,,
2026-08-20,楽園大宮店,2085,ネオアイムジャグラーEX,7415,1572,31,31,0,119.6,239.2,239.2,,,,,
2026-08-20,楽園大宮店,2086,ネオアイムジャグラーEX,5204,-952,15,16,0,167.9,346.9,325.2,,,,,
2026-08-20,楽園大宮店,2087,ネオアイムジャグラーEX,3799,-1666,9,9,0,211.1,422.1,422.1,,,,,
2026-08-20,楽園大宮店,2088,ネオアイムジャグラーEX,6529,-571,19,25,0,148.4,343.6,261.2,,,,,
2026-08-20,楽園大宮店,2089,ネオアイムジャグラーEX,1828,-1142,4,1,0,365.6,457.0,1828.0,,,,,
2026-08-20,楽園大宮店,2090,ネオアイムジャグラーEX,7579,1905,37,16,0,143.0,204.8,473.7,,,,,
2026-08-20,楽園大宮店,2091,ネオアイムジャグラーEX,6815,334,26,19,0,151.4,262.1,358.7,,,,,
2026-08-20,楽園大宮店,2092,ネオアイムジャグラーEX,7183,1143,27,27,0,133.0,266.0,266.0,,,,,
2026-08-20,楽園大宮店,2093,ネオアイムジャグラーEX,6668,381,25,23,0,138.9,266.7,289.9,,,,,
2026-08-20,楽園大宮店,2094,ネオアイムジャグラーEX,5886,619,25,13,0,154.9,235.4,452.8,,,,,
2026-08-20,楽園大宮店,2095,ネオアイムジャグラーEX,5775,-2333,14,13,0,213.9,412.5,444.2,,,,,
2026-08-20,楽園大宮店,2096,ネオアイムジャグラーEX,4411,-809,14,14,0,157.5,315.1,315.1,,,,,
2026-08-20,楽園大宮店,2097,ネオアイムジャグラーEX,6743,762,29,18,0,143.5,232.5,374.6,,,,,
2026-08-20,楽園大宮店,2098,ネオアイムジャグラーEX,4380,-381,17,6,0,190.4,257.6,730.0,,,,,
2026-08-20,楽園大宮店,2099,ウルトラミラクルジャグラー,6650,619,27,22,0,135.7,246.3,302.3,,,,,
2026-08-20,楽園大宮店,2100,ウルトラミラクルジャグラー,5237,-714,21,9,0,174.6,249.4,581.9,,,,,
2026-08-20,楽園大宮店,2101,ウルトラミラクルジャグラー,6469,1619,34,13,0,137.6,190.3,497.6,,,,,
2026-08-20,楽園大宮店,2102,ウルトラミラクルジャグラー,6520,-476,25,14,0,167.2,260.8,465.7,,,,,
2026-08-20,楽園大宮店,2103,ウルトラミラクルジャグラー,3375,-666,10,9,0,177.6,337.5,375.0,,,,,
2026-08-20,楽園大宮店,2104,ウルトラミラクルジャグラー,6221,2238,33,17,0,124.4,188.5,365.9,,,,,
2026-08-20,楽園大宮店,2105,ウルトラミラクルジャグラー,3197,-619,12,6,0,177.6,266.4,532.8,,,,,
2026-08-20,楽園大宮店,2106,ミリオンゴッド‐神々の軌跡‐,10364,4667,0,0,50,207.3,,,207.3,,,,
2026-08-20,楽園大宮店,2107,ミリオンゴッド‐神々の軌跡‐,4903,-2000,0,0,13,377.2,,,377.2,,,,
2026-08-20,楽園大宮店,2108,ミリオンゴッド‐神々の軌跡‐,7021,-4000,0,0,16,438.8,,,438.8,,,,
2026-08-20,楽園大宮店,2109,ミリオンゴッド‐神々の軌跡‐,5178,-48,0,0,18,287.7,,,287.7,,,,
2026-08-20,楽園大宮店,2110,ミリオンゴッド‐神々の軌跡‐,8523,810,0,0,32,266.3,,,266.3,,,,
2026-08-20,楽園大宮店,2111,ミリオンゴッド‐神々の軌跡‐,2908,-1904,0,0,6,484.7,,,484.7,,,,
2026-08-20,楽園大宮店,2112,ミリオンゴッド‐神々の軌跡‐,8460,-571,5,0,36,206.3,1692.0,,235.0,,,,
2026-08-20,楽園大宮店,2113,ミリオンゴッド‐神々の軌跡‐,2003,-1619,0,0,3,667.7,,,667.7,,,,
2026-08-20,楽園大宮店,2114,ミリオンゴッド‐神々の軌跡‐,3836,-3190,0,0,7,548.0,,,548.0,,,,
2026-08-20,楽園大宮店,2115,ミリオンゴッド‐神々の軌跡‐,4209,-2952,2,0,12,300.6,2104.5,,350.8,,,,
2026-08-20,楽園大宮店,2116,ミリオンゴッド‐神々の軌跡‐,5085,-3952,0,0,10,508.5,,,508.5,,,,
2026-08-20,楽園大宮店,2117,ミリオンゴッド‐神々の軌跡‐,1995,-2476,0,0,2,997.5,,,997.5,,,,
2026-08-20,楽園大宮店,2118,ミリオンゴッド‐神々の軌跡‐,10086,1858,1,0,43,229.2,10086.0,,234.6,,,,
2026-08-20,楽園大宮店,2119,ミリオンゴッド‐神々の軌跡‐,1519,-809,0,0,4,379.8,,,379.8,,,,
2026-08-20,楽園大宮店,2120,ミリオンゴッド‐神々の軌跡‐,7333,-1476,1,0,25,282.0,7333.0,,293.3,,,,
2026-08-20,楽園大宮店,2121,ミリオンゴッド‐神々の軌跡‐,4220,619,0,0,17,248.2,,,248.2,,,,
2026-08-20,楽園大宮店,2122,ミリオンゴッド‐神々の軌跡‐,4688,3143,9,0,29,123.4,520.9,,161.7,,,,
2026-08-20,楽園大宮店,2123,ミリオンゴッド‐神々の軌跡‐,8011,2334,0,0,34,235.6,,,235.6,,,,
2026-08-20,楽園大宮店,2124,ミリオンゴッド‐神々の軌跡‐,2897,-2666,1,0,10,263.4,2897.0,,289.7,,,,
2026-08-20,楽園大宮店,2125,ミリオンゴッド‐神々の軌跡‐,2960,-2238,0,0,6,493.3,,,493.3,,,,
2026-08-20,楽園大宮店,2126,ミリオンゴッド‐神々の軌跡‐,5178,96,19,0,28,110.2,272.5,,184.9,,,,
2026-08-20,楽園大宮店,2127,ミリオンゴッド‐神々の軌跡‐,6840,-1047,3,0,25,244.3,2280.0,,273.6,,,,
2026-08-20,楽園大宮店,2128,ミリオンゴッド‐神々の軌跡‐,7950,-1619,0,0,26,305.8,,,305.8,,,,
2026-08-20,楽園大宮店,2145,ミリオンゴッド‐神々の軌跡‐,6809,-666,3,0,25,243.2,2269.7,,272.4,,,,
2026-08-20,楽園大宮店,2146,ミリオンゴッド‐神々の軌跡‐,898,-1047,0,0,1,898.0,,,898.0,,,,
2026-08-20,楽園大宮店,2147,ミリオンゴッド‐神々の軌跡‐,6975,-5095,0,0,12,581.2,,,581.2,,,,
2026-08-20,楽園大宮店,2148,ミリオンゴッド‐神々の軌跡‐,7738,-3476,0,0,20,386.9,,,386.9,,,,
2026-08-20,楽園大宮店,2149,ミリオンゴッド‐神々の軌跡‐,1887,-1285,0,0,4,471.8,,,471.8,,,,
2026-08-20,楽園大宮店,2150,ミリオンゴッド‐神々の軌跡‐,6483,-2238,0,0,18,360.2,,,360.2,,,,
2026-08-20,楽園大宮店,2151,真打 吉宗,7382,-1476,0,22,53,98.4,,335.5,139.3,,,,
2026-08-20,楽園大宮店,2152,真打 吉宗,8012,2762,0,16,80,83.5,,500.8,100.2,,,,
2026-08-20,楽園大宮店,2153,真打 吉宗,5187,-5095,0,14,16,172.9,,370.5,324.2,,,,
2026-08-20,楽園大宮店,2154,真打 吉宗,7429,5429,0,17,92,68.2,,437.0,80.8,,,,
2026-08-20,楽園大宮店,2155,真打 吉宗,5518,1572,0,8,57,84.9,,689.8,96.8,,,,
2026-08-20,楽園大宮店,2156,真打 吉宗,8304,524,0,21,70,91.3,,395.4,118.6,,,,
2026-08-20,楽園大宮店,2157,真打 吉宗,7332,-3571,0,17,40,128.6,,431.3,183.3,,,,
2026-08-20,楽園大宮店,2158,真打 吉宗,5879,-3381,0,19,32,115.3,,309.4,183.7,,,,
2026-08-20,楽園大宮店,2159,真打 吉宗,7753,3524,0,16,86,76.0,,484.6,90.2,,,,
2026-08-20,楽園大宮店,2160,真打 吉宗,7120,3762,0,11,82,76.6,,647.3,86.8,,,,
2026-08-20,楽園大宮店,2161,ミリオンゴッド‐神々の軌跡‐,2005,-1285,0,0,4,501.2,,,501.2,,,,
